Name;Class;Blood;EpiCA;EpiCP;EpiMCA;ESC;Liver;Muscle;SpCA;SpCP;Scyte;Sptid1;Sptid2;Testis
Il25;genes;0;0;0;0;0,017601265;0;0;0,011794692;0;0;0;0;0,009332318
4930467D21Rik;genes;0;0;0;0;0;0;0;0;0;0,154246936;0,175347017;0,115355791;0,130652455
Pfn1;genes;0,026599038;6,028200387;11,97498628;0,56377088;0,726228213;1,106275785;1,929645183;2,261750127;7,300442882;0,210547068;0,137501286;0,221318326;1,007517077
Vmn1r88;genes;0;0;0;0;0;0;0;0,003892248;0;0;0;0;0
Gm5177;genes;0;0,169151769;0,064156249;0;0;0,742062525;0,681686476;0,1148803;0,361524049;0,042880648;0,059471863;0,0520749;0,027343692
Mir133b;genes;0;0;0,063521039;0;0;0;1,302628612;0;0;0;0;0;0
Jak2;genes;0,079797114;8,132296591;5,399288319;0,472583706;0,017601265;0,35189687;0,404962263;2,758542552;5,954896579;0;0,029224503;0,016479399;0,186646365
Trove2;genes;0;1,919221996;4,419158687;0,112883062;0,249761957;0,220815286;0,147811226;0,713342969;2,236502961;0,264225002;0,330236882;0,252793977;0,416594686
Hrk;genes;0;0;0;0;0;0;0;0;0;0,030849387;0,20457152;0,082396994;0,252252562
Ncoa4;genes;1,595942275;4,391440159;5,69339073;0,429621551;0,544231128;3,430994483;0,607443394;2,274724289;7,009531541;0,332710642;0,613422315;0,692299543;1,512208847
Ddx19b;genes;0;0,054215311;0,206443377;0,023629185;0;0;0;0,416234679;0,125280611;5,127168165;4,541633863;3,27495092;3,421227864
Nr5a1;genes;0;0;0,063521039;0;0;0;0;0,070768152;0;0;0;0;0,569271412
Vmn2r40;genes;0;0;0;0,003544378;0;0,003079098;0;0;0;0;0;0;0,000559939
Sncaip;genes;0;0;0,317605195;0;0;0;0,06749371;0,188715071;0,227782929;0,034397067;0,058449006;0,115355791;0,218749539
Accs;genes;0;0;0,317605195;0,010740539;0,11933658;0;0,134987421;0,107921431;0,195242511;0,001233975;0,014612251;0;0
Ankfy1;genes;0;3,7527838;8,655376781;0,474409598;0,396028473;1,016102212;0,269974842;2,388896907;7,33526113;6,417289541;6,17689092;5,535265256;6,708256993
Ankrd2;genes;0;0;0;0;0;0;0,269974842;0,011794692;0;0;0;0;0,009332318
Gamt;genes;0;1,626459318;5,272246241;0,225551314;0;0,527845305;0;0,376604514;4,392956492;0;0;0;0,074658546
Agtrap;genes;0;2,577395866;4,535402188;0,284302061;0,440383662;0,043987109;0,337468552;1,530715121;2,581105992;4,954874337;4,119193675;3,509947146;6,80904603
7630403G23Rik;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Ltk;genes;0;0;0,063521039;0;0;0;0;0,011794692;0;0,061698775;0,058449006;0,082396994;0,139984774
Defb5;genes;0;0;0;0,021481078;0;0;0;0;0;0;0;0;0
4933405L10Rik;genes;0;0,054215311;0;0,010740539;0;0;0;0,035384076;0;0;0,014612251;0,016479399;0,177314046
Vasp;genes;0;0,759014349;1,397462859;0,247032392;0,246417716;0,263922653;0,404962263;0,695886825;1,171455065;0,046274081;0,073061257;0,016479399;0,457283593
Lipe;genes;0;0,462998753;0,513249996;0,145104679;0,017601265;0;2,207044333;0,783639333;0,650808369;0,215945711;0,221813977;0,300584234;1,865717061
Obscn;genes;0;0,108430621;1,079857664;0,010740539;0;0,043987109;41,16576389;0,473910722;0,650808369;0,123397549;0,014612251;0,115355791;0,31729882
Cym;genes;0;0;0,063521039;0;0;0,087974218;0;0;0;0;0;0;0
Pou2af1;genes;0;0;0,127042078;0;0;0;0;0,023589384;0,032540418;0,015424694;0,014612251;0;0,027996955
Tspan14;genes;0;2,819196152;4,802190552;0,185166888;0;0,219935544;0,337468552;1,027907403;3,83911857;0,062778503;0,029224503;0,016479399;0,130745778
Aup1;genes;0;1,950666876;2,731404679;0,096664849;0,052803796;0,747780849;0,629041382;0,667579564;1,691125547;0,213169266;0,263020526;0,13183519;0,625265322
Snord14a;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Mir6932;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Olfr341;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
E2f1;genes;0;0,108430621;0;0,010740539;0,088710378;0,050585175;0;0,106741962;0,292863766;0,030849387;0,029224503;0,016479399;0,018664636
Mobp;genes;0;0;0,050181621;0;0,017601265;0;0;0,0095537;0,055644116;0,046274081;0,014612251;0;0,032383144
Snhg18;genes;0;1,842236254;5,462809358;0,161108082;0,017601265;0,043987109;0;0,707681517;5,011224443;0;0;0;0,055993909
Defb25;genes;0;0;15,49913353;0,128886465;0;0;0;0,05897346;21,83429538;0;0;0;0
Fbxl12os;genes;0;0;0,671417383;0,002899945;0;0;0;0,174797335;0,185480385;0,436210336;0,535100647;0,45829208;0,429286639
Ccdc77;genes;0;1,138521523;0,786390463;0,057569288;0,249409931;0,043987109;0;0,349358775;0,753636092;0,33934326;0,307295647;0,461423166;0,452990727
Sox2;genes;0;0;0;0;1,791632811;0;0;0;0;0;0;0;0,009332318
Mfhas1;genes;0;2,654923761;6,211087198;0,332956702;0;0,778131954;0,404962263;1,278544607;2,940352212;0,015270447;0,029370625;0;0,037329273
Olfr464;genes;0;0;0,063521039;0;0;0;0;0,011794692;0;0;0;0;0
Prkcsh;genes;0;4,337224849;5,907456631;0,056065612;0,352025309;0,789128731;0,337468552;1,538499617;3,514365194;0,616987745;0,496816548;0,13183519;1,025435128
Atrip;genes;0;0,325291864;0,952815586;0,021481078;0,105607593;0,043987109;0,202481131;0,212304455;0,683348788;0,755809988;0,467592045;0,34590258;0,653262276
Olfr825;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Col11a1;genes;0;1,40851377;0,762887679;0,096664849;0,017601265;0;0,06749371;0,288734059;1,559011449;0;0,014612251;0;0,022957503
Ceacam16;genes;0;0;0;0;0,017601265;0;0;0,023589384;0,097621255;0;0;0;0
Wdr72;genes;0;0,271076553;0,315699564;0,010740539;0;0;0;0,035384076;0,032540418;0;0;0;0
Rnf152;genes;0;1,085390518;0,386843128;0,068417232;0,041891012;1,143664828;0,06749371;0,296164715;0,41912059;0,06092754;0,004237553;0,028179772;0,019224576
Alyref2;genes;0,117301757;0,464625212;0,426226172;0,010847944;0,875310931;0,089733702;0,129587924;0,300882592;0,210861912;2,298587846;2,311950419;2,596329278;1,315576901
Sstr2;genes;0;0,054215311;0;0;0,035202531;0,043987109;0;0,047178768;0;0;0;0;0
Mnat1;genes;0;0,325291864;1,074775981;0,075183771;0,140810124;0;0,134987421;0,235893839;0,812208845;0,16967163;0,073061257;0,148314589;0,121320137
Gm20735;genes;0;0;0;0,018581132;0;0;0,06749371;0,008492178;0,005857275;0;0;0;0,011012136
D330041H03Rik;genes;0,026599038;0,202223109;0,284574255;0,065839503;0,022001582;0;0,015523553;0,132218497;0,096970447;0,151624738;0,119966584;0,115355791;0,199898257
Cwf19l1;genes;0;0,325291864;0,381126234;0,021481078;0,091174555;0,131961326;0,06749371;0,176920379;0,52259912;0,258826359;0,219183771;0,082396994;0,279689577
C87436;genes;0;0,379507174;0,952815586;0,075183771;0,070405062;0,131961326;0,06749371;0,235893839;0,7464772;0,354767954;0,526041051;0,379026172;0,942564142
1700109K24Rik;genes;0;0,054215311;0,127042078;0;0,035202531;0;0;0,023589384;0,162702092;0;0;0,032958798;0,027996955
Mmp19;genes;0;0,162645932;0,087659034;0,048762046;0,035202531;0,70379374;0,134987421;0,131274921;0,627379268;0,015424694;0,043836754;0;0,077738211
Gse1;genes;0;4,001632076;5,716893514;0,214810775;1,808882051;0,470662064;0,607443394;1,921355318;4,200968023;0,371272376;0,383133232;0,282786483;0,622092333
Klhl42;genes;0;1,735974246;1,079857664;0,075183771;0,104903542;0,395883979;0;0,423547388;1,592202675;0,048279291;0,039745324;0,015985017;0,115347453
Olfr1350;genes;0;0;0,063521039;0;0;0;0;0;0;0;0,014612251;0;0
Rtfdc1;genes;0;1,422067597;2,604362601;0,257772931;0,070405062;0,307909761;0,269974842;0,824920755;1,82193803;0,16967163;0,175347017;0,181273387;0,345295775
Fbxw15;genes;0;0;0;0;0;0;0;0,011794692;0;0,015578941;0;0,049438196;0,018664636
Rps2;genes;0,026599038;22,43158476;35,01660799;1,506790184;3,307277779;6,224175889;3,440154423;7,376636236;21,33935562;0,420939889;0,357854037;0,331895091;1,823908276
Rab26os;genes;0;0,162645932;0,127042078;0,031147562;0,501108027;0,043987109;0;0,082562844;0,292863766;0;0;0,016479399;0
Mir684-2;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Rab11fip1;genes;0;6,202773687;8,295212489;0,407388636;0,264371007;0,226093739;0;2,150408235;5,708565611;1,05427781;0,846341602;0,931580413;1,243811374
Ttc8;genes;0;0,433722485;1,079857664;0,064443233;0;0;0,06749371;0,173381972;0,911131717;0,046274081;0,043836754;0,016479399;0,186646365
Ccdc70;genes;0;0;0,063521039;0,010740539;0;0;0;0,082562844;0,065080837;0,015424694;0,073061257;0,032958798;0,354628093
Tacc2;genes;0;1,12063047;2,858446757;0,139627004;0,232160691;0,175948435;9,381625756;0,825628436;2,603233477;0,070028109;0,017096334;0,049438196;0,168168375
Fgfbp1;genes;0;0,054215311;0;0;0,070405062;0;0;0,011794692;0,065080837;0;0;0;0
1810026J23Rik;genes;0;2,005966493;3,176051952;0,128886465;0,19361392;0,527845305;0,674937105;1,122500832;2,035403175;4,656406515;3,841414775;3,343175631;5,08471359
1700123O12Rik;genes;0;0,054215311;0,063521039;0,021481078;0,016897215;0;0;0,05897346;0,032540418;0,015424694;0,043690632;0,032958798;0,037329273
Eif2b2;genes;0;1,734889939;3,30309403;0,128886465;0,052803796;0,043987109;0;0,495259115;2,01718054;0,817508763;0,496816548;0,379026172;0,755917777
Igfbp7;genes;0;4,984013504;7,423068623;0,300735086;0;0,431073666;1,818955497;1,055860823;5,49933072;0,015424694;0;0;0,610706905
Olfr360;genes;0;0;0;0;0;0;0;0;0;0;0;0;0,009332318
Magt1;genes;0;3,660617772;10,0623678;0,242199149;0,478402395;1,275626154;0,202481131;1,421260379;8,69219658;0,046428328;0,078175545;0,051745312;0,114787514
Zfp358;genes;0;0,596368417;0,762252469;0,042962155;0,017601265;0,087974218;0,404962263;0,294867299;0,780970043;0;0;0;0,055993909
Slc6a17;genes;0;0,162645932;2,543382403;0,032221616;0;0;0;0,106152228;0,593537233;0,138822243;0,058449006;0,032958798;0,728200792
Arhgef16;genes;0;1,246409991;1,650911805;0,053702694;0;0;0;0,306661991;0,580521065;0;0;0;0,009332318
Tomm34;genes;0;0,650583727;2,477320523;0,128886465;0,057556138;0,131961326;0,269974842;0,415762891;2,179557229;1,363080177;1,770274259;1,719130881;1,701094968
Ccdc154;genes;0;0;0;0;0;0,043987109;0;0,035384076;0;0,354767954;0,218014791;0,246861394;0,345295775
Nrg3;genes;0;0;0;0;0;0;0;0,047178768;0;0,015424694;0,043836754;0,032958798;0,009332318
Dclk2;genes;0;0;0;0,021481078;0,105607593;0;0,06749371;0,035384076;0,065080837;0;0;0;0,018664636
Mab21l3;genes;0;0,054215311;0,127042078;0;0,052803796;0;0;0,023589384;0,032540418;0;0,014612251;0;0,037329273
Angptl6;genes;0;0,054215311;0,063521039;0,010740539;0,035202531;0,043987109;0;0,047178768;0,032215014;0,015424694;0;0;0,009332318
Ttc9c;genes;0;1,48712597;3,392023485;0,085387283;0,226352274;0,529164918;0,06749371;0,882596798;2,715823325;3,06720033;3,150985896;3,158935952;3,191279543
Emcn;genes;0;0,271076553;0,254084156;0;0;0,043987109;0;0,035384076;0,227782929;0;0;0;0
1700097N02Rik;genes;0;0;0,063521039;0;0,165803921;0;0;0,102849714;0,065080837;2,316788984;2,283164284;1,771040987;1,977798203
Il3;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Eogt;genes;0;0,379507174;0,69873143;0,00955908;0,017601265;0;0,06749371;0,106152228;0,553187114;0,061698775;0,066193499;0,065917595;0,074658546
Mtag2;genes;0;0;0,190563117;0;0;0;0;0;0;0,015424694;0;0;0,009332318
1700049L16Rik;genes;0;0;0;0,021481078;0;0;0;0,082562844;0,032540418;0,092548162;0,087673509;0,145018709;0,139984774
Npdc1;genes;0;0,759014349;0,825773508;0,107405388;0,017601265;0,043987109;0,404962263;0,294867299;0,455565858;0;0,014612251;0;0,037329273
Mlf1;genes;0;0,054215311;0,127042078;0,032221616;0;0;0,742430815;0,636913365;0,292863766;0,246795098;0,394530788;0,444943767;1,66889847
Vmn2r53;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Dock5;genes;0,026599038;0,688534445;0,574230193;0,075183771;0,316822778;1,193810132;0,06749371;0,931780664;0,604926379;0,195276621;0,327898922;0,164958782;0,420327613
Mctp2;genes;0;0,271076553;0,190563117;0,032221616;0,035202531;0,307909761;0,06749371;0,094357536;0,292863766;0,015424694;0;0,016479399;0
Olfr584;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Pip4k2c;genes;0;2,222827735;10,64231488;0,268513469;0,158411389;0,219935544;0,269299905;1,138423667;6,734565005;0,292297944;0,131510263;0,130681632;0,47594823
Gm4297;genes;0;0;0,063521039;0;0;0;0;0;0;0;0;0;0,013438538
E130018N17Rik;genes;0;0;0,127042078;0;0;0;0;0;0,097621255;0;0;0;0
Stxbp4;genes;0;0,428843107;0,640927284;0,075505988;0,226176261;0,049265562;0,152535786;0,744009168;0,545702818;7,602368753;7,182652185;7,781242516;7,223867575
Snord57;genes;0,319188455;0,86744497;3,684220265;0,075183771;1,900936669;0,571832414;0,134987421;3,054825214;1,984965526;0,185096324;0,20457152;0,082396994;0,270637229
Hoxb9;genes;0;2,980757777;5,814080704;0,225551314;0;0;0,06749371;1,367830425;4,187626452;0;0;0;0,093323182
Alas2;genes;7,154343227;0,162645932;0,571689351;0,021481078;0;0,263922653;0,06749371;0,05897346;0,325404185;0;0,014612251;0,016479399;0,102655501
B930003M22Rik;genes;0;0,054215311;0,127042078;0;0,123208858;0;0;0,011794692;0,032540418;0,061698775;0,10228576;0,016479399;0,111987819
U2af1;genes;0;0,162645932;0,558349933;0,010740539;0,300981639;0,043987109;0,06749371;0,25960117;0,423676248;0,215945711;0,116898011;0,230711583;0,167981728
Cyp8b1;genes;0;0;0;0;0;3,255046048;0,06749371;0;0;0;0;0;0,009332318
Ptgfr;genes;0;0;0,158802598;0;0;0;0;0,081855162;0,032540418;0;0;0;0,018664636
A930003O13Rik;genes;0;0;0;0;0;0;0;0,106152228;0,032540418;0;0;0,016479399;0
Mir5123;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Ccdc149;genes;0;1,138521523;0,825773508;0,064443233;0;0;0,134987421;0,176920379;0,878591298;0;0;0;0
Mir409;genes;0;0;0;0,010740539;1,09339061;0;0;0,011794692;0;0;0;0;0
Nup62cl;genes;0;0;0;0;0,088006327;0;0;0;0;0;0;0;0,065326228
Mir188;genes;0;0;0;0;0,017601265;0;0;0;0;0;0;0;0
Fgf23;genes;0;0,531310044;0;0,021481078;0;0;0;0,148613119;0,032540418;0,0151162;0;0;0
Grm7;genes;0;0,054215311;0;0;0;0;0;0,035384076;0,065080837;0;0,014612251;0;0,009332318
Amy1;genes;0;0,271076553;0,254084156;0;0;2,571926249;0,337468552;0,141536303;0,553187114;0;0;0,04960299;0,102655501
Strn4;genes;0;1,843320561;5,018162085;0,269909739;0,105783605;0,263922653;0,06749371;0,814895267;2,638702533;1,094227767;0,862122834;0,659175951;2,277085649
5730409E04Rik;genes;0,01436348;1,767961279;1,499096522;0,052413829;0,338296322;0,043987109;0,08166739;0,445249621;0,727278353;0,09517036;0,028640013;0,052404488;0,127946083
Naa30;genes;0,026599038;1,572244008;3,684220265;0,150367543;0;0,483858196;0,134987421;0,766654976;2,570693058;2,807294242;3,520091367;4,053602512;3,751871899
5730435O14Rik;genes;0;0;0;0;0;0;0;0,023589384;0;0;0;0;0
Olfr90;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Gm14743;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Mir8096;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
4930568E12Rik;genes;0;0;0;0;0;0;0;0,023589384;0;0,401042035;0,40914304;0,461423166;0,718028565
Nradd;genes;0;0,271076553;0,507533102;0,010740539;0;0;0;0,117946919;0,130161674;0;0,014612251;0,032958798;0
Pex19;genes;0,624013429;3,695857724;7,06036349;0,256698877;0,541942963;2,350671092;0,909815217;1,439424205;2,666036485;0,242630431;0,21041642;0,269767758;0,485560518
Rps6kl1;genes;0,026599038;0,054215311;0;0;0,017601265;0;0;0,011794692;0,065080837;0,012956743;0;0;0
Ssty2;genes;0;0;0;0;0;0;0;0,03904043;0;0;0;0;0
Gtf2h2;genes;0;0,216861242;0,508168312;0,032221616;0,083782024;0,043987109;0,134987421;0,197679037;0,585727532;0,493590196;0,540653302;0,609737755;0,58709614
Prss41;genes;0;0;0;0,021481078;0,070405062;0;0;0;0;0;0,014612251;0;0,065326228
Gm14920;genes;0;0;0;0;0;0;0;0;0;0;0,007306126;0,008239699;0
Serpine1;genes;0;0,959610998;0,69873143;0,023199564;0,105607593;0,087974218;0,068168648;0,063455443;0,228108333;0,12386029;0,090595959;0,065917595;0,085857328
Pcsk7;genes;0;1,341828938;3,136668908;0,096557444;0,052803796;0,439871088;0,06749371;2,69697426;2,549867191;0,278261473;0,321177286;0,184569266;0,56012574
Apobec2;genes;0;0;0,252813735;0,010740539;0,017601265;0;1,687342762;0,023589384;0,16172588;0,262219792;0,263020526;0,379026172;0,373292729
Pcdhgc5;genes;0;0,080780813;0,257895419;0,021481078;0;0;0;0,141890144;0,106081764;0,0226743;0;0;0,103122116
Aplp2;genes;0,026599038;14,74656449;17,72236989;0,794799869;0,702994542;5,234465942;2,429773577;7,421338119;12,98362697;0,539864277;0,40914304;0,510861362;2,79969547
Acr;genes;0;0;0;0;0;0,043987109;0;0,459992986;0,260323348;0,277644485;0,336081783;0,280149779;1,37185078
Wbp1;genes;0;1,301167455;2,540841562;0,08592431;0;0,219935544;0,202481131;0,589734597;1,529399668;0,046274081;0;0,032958798;0,139984774
Adora2b;genes;0;0,271076553;0,254084156;0;0,052803796;0;0,06749371;0,070768152;0,260323348;0;0,014612251;0;0
Orc6;genes;0;0,393603155;0,444647273;0;0,088006327;0,087974218;0,06749371;0,153330995;0,237219651;0,107972855;0,043836754;0,032958798;0,166301911
Krt17;genes;0;0,054215311;0,073684405;0;0;0;0;0,021348392;0,032540418;0;0;0;0,046661591
Stk38;genes;0;1,626459318;4,00182546;0,214810775;0,228816451;0,791767958;0,337468552;1,203058578;2,914970686;1,465345895;2,542531747;2,735580198;1,857131329
Mpdu1;genes;0;1,680674629;1,96915221;0,150367543;0,246417716;0,835755066;0;0,554232575;1,561940086;0,138822243;0,043836754;0,098876393;0,111987819
Onecut3;genes;0;0;0,24392079;0,007625783;0,021121519;0;0;0,139295312;0,173765835;0,04025845;0;0;0,028090278
Oas2;genes;0;0,054215311;0;0;0,017601265;0;0,06749371;0,070768152;0,162702092;0;0;0,016479399;0
Rnf103;genes;0;2,602334909;3,747741304;0,096664849;0,052803796;2,419290981;0,404962263;0,990754123;3,058473931;0,447316115;0,263020526;0,379026172;0,849240959
Gpr4;genes;0;0,054215311;0,063521039;0;0;0,043987109;0;0,023589384;0,097621255;0,015424694;0;0;0,018664636
Zeb1;genes;0,026333048;1,173219322;0,952815586;0,107405388;0,123912909;0,422276244;0,809924526;0,21136088;1,140867071;0,33934326;0,526041051;0,362546773;0,690684872
Zbtb45;genes;0;0,271076553;0,254084156;0,053702694;0,052803796;0,043987109;0,202481131;0,05897346;0,584425916;0,015424694;0,014612251;0,016479399;0,083990864
Ntn3;genes;0;0,054215311;0,317605195;0;0,105607593;0,131961326;0;0,05897346;0;0,077123468;0,058449006;0,04795505;0,083990864
Vmn1r175;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Rptn;genes;0;0;0;0;0;0;0;0,011794692;0,097621255;0;0;0;0
Tmem39b;genes;0;0,271076553;0,381126234;0;0,017601265;0,043987109;0;0,117946919;0,292863766;0,200521017;0,147583739;0,049438196;0,391957366
Il2ra;genes;0,026599038;0,054215311;0;0;0,032914366;0,087974218;0;0,088578137;0,10185151;4,509717679;8,848302724;8,57439598;0,157249562
Slc4a11;genes;0;0;0,444647273;0;0,123208858;0;0,066818773;0,070768152;0,260323348;0;0;0;0,055993909
Slc4a3;genes;0;0,379507174;0,69873143;0,032221616;0,017601265;0;0;0,293923723;0,278871386;0,016812916;0,058449006;0;0,065326228
Mir6385;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Trim7;genes;0;0,233125836;0,755265154;0,010740539;0,017601265;0,04838582;0,223404182;0,053901742;0,379746683;0;0;0;0,027996955
Gm4566;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Prr3;genes;0;0,542153106;0,825773508;0,010740539;0,119160567;0;0,06749371;1,039820042;0,585727532;0,123397549;0,073061257;0,147820207;0,29854086
Wac;genes;0,053198076;3,572788969;5,306547602;0,17184862;0,386523789;1,319613263;0,877418236;1,239622123;5,82668733;0,647682886;0,589458222;0,601498055;1,260049608
Il10rb;genes;0;0,92166028;1,96915221;0,08592431;0,035202531;0,131961326;0,472455973;0,423429441;2,240733215;0;0;0,016479399;0,065326228
Jmjd1c;genes;0,026599038;3,469779879;8,63886131;0,322216163;0,932867069;1,143664828;0,674937105;2,653805688;7,321594154;0,524439584;0,701388068;0,428464368;1,203495759
Tex43;genes;0;0;0;0;0;0;0;0,05897346;0;0;0,029224503;0,082396994;0,083990864
Mir125b-1;genes;0;1,030090902;0,836572084;1,232262013;0,088006327;0,219495673;0,791701224;0,12136738;0,549933072;0;0,014612251;0,016479399;0,283702474
Haus6;genes;0;0,285714687;0,9108917;0,053702694;0,334248031;0,043987109;0;0,212304455;0,302300488;0,16967163;0,321469531;0,428464368;0,401289684
Wfdc2;genes;0;0,108430621;0,63521039;0;0,017601265;0;0;0,011794692;0,227782929;0;0;0;0
Trip12;genes;0,106396152;12,52373675;21,27827766;1,117016032;3,183540883;3,826878462;1,619849051;10,92188474;21,44413577;2,900459391;3,845944573;3,854696169;9,136246228
Mapkapk3;genes;0;0,162645932;0,190563117;0,010740539;0,175836642;0;0,269974842;0,082562844;0,065080837;0;0,043836754;0,016479399;0,111987819
1700120G07Rik;genes;0;0,029276268;0;0;0;0;0;0,047178768;0,065080837;0;0;0;0
Xpot;genes;0;4,079702123;5,906821421;0,257772931;0,474882142;1,75948435;0,337468552;1,427157725;5,165791431;2,683742446;3,097651178;3,476164379;3,129686243
Tex13a;genes;0;0;0;0;0;0;0;0,129741611;0;0;0,029224503;0,016479399;0,29854086
Elac2;genes;0;1,030090902;2,350278445;0,042962155;0,299221513;0,219935544;0,269974842;0,318338736;1,528748859;0,123397549;0,146122514;0,082396994;0,438618957
Lepr;genes;0;0,759014349;0,063521039;0,021481078;0;0,090173573;0,06749371;0,129977505;0,162702092;0;0;0,016149811;0,009332318
Rev3l;genes;0;3,469779879;12,40883498;0,257772931;0,651070809;0,791767958;0,742430815;2,383353401;9,697370106;0,354767954;0,424047536;0,597543;1,080775775
Cntd1;genes;0;0,140959808;0,364610764;0,017829294;0,017601265;0,055863628;0,06749371;0,260898586;0,076144579;3,978028489;3,243481447;2,99562511;3,84015563
Mpz;genes;0;0,100840478;0,060344987;0;0;0;0,06749371;0,05897346;0,008460509;0;0;0;0,018664636
Ehhadh;genes;0;1,409598076;1,651547015;0,108264631;0,158411389;3,694917135;0,134987421;0,471787678;1,399237994;0;0;0;0,009332318
Ndufa11;genes;0;1,084306212;2,159715328;0,042962155;0,158411389;0,307909761;0,472455973;0,507171754;1,041293391;0,107972855;0,146122514;0,115355791;0,242640274
Mapk1ip1;genes;0;0,86744497;0,317605195;0,010740539;0,052803796;0,043987109;0,134987421;0,165125687;0,520646695;0,030849387;0,029224503;0,016479399;0,074658546
Gm11487;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Pola2;genes;0;0,216861242;0,509438733;0,063154368;0,17970892;0,087974218;0,06749371;0,0593273;0,456542071;0,200829511;0,102724127;0,165123576;0,3747859
Dna2;genes;0;0,054215311;0;0,032221616;0,19361392;0,043987109;0,06749371;0,047178768;0,097621255;0,015424694;0,029224503;0,049438196;0,046661591
Zfp622;genes;0;1,138521523;3,557178187;0,161108082;0,422254358;0,263922653;0,06749371;0,613323981;0,976212554;0,138822243;0,087673509;0,13183519;0,214643319
Fam35a;genes;0;0,542153106;1,046826724;0,042962155;0,122328795;0,571832414;0;0,330251374;0,793660806;0,12185508;0,109445763;0,181273387;0,185246517
Ctso;genes;0;1,355382765;1,589931607;0,096664849;0;0,878422562;0,06749371;0,636913365;2,583058418;0;0,065024519;0,066741565;0,055993909
Ass1;genes;0,026599038;2,764980841;1,588025976;0,289994547;0,456048788;21,42172196;0,06749371;1,33280019;2,017505945;0;0,029224503;0,016479399;0,95189646
Mageb5;genes;0;0;0;0;0;0;0;0,011794692;0;0;0,029224503;0,016479399;0,055993909
Gpr31b;genes;0;0;0,063521039;0;0;0,043987109;0;0,011794692;0;0;0;0,016479399;0
Tfap2d;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Olfr1151;genes;0;0;0,063521039;0;0;0;0;0,011794692;0;0;0;0;0
Spata9;genes;0;0;0,127042078;0,010740539;0;0;0;0,023589384;0,032540418;0,092548162;0,087673509;0,148314589;0,223975638
Rhoq;genes;0;1,911631852;5,990033982;0,150367543;0,081141834;0,385766944;3,037216971;0,534181598;4,768472921;0;0;0,016479399;0,107881599
Olfr1126;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Snord87;genes;0,877768251;42,83009538;29,91840939;2,395140146;13,09446143;34,52988037;12,28385531;13,1746709;9,339100099;2,71474608;1,44661289;0,80749054;26,60643928
Odf2l;genes;0;0,487937795;1,270420781;0,053702694;0,017601265;0,087974218;0;0,4479624;0,683348788;0,323918566;0,219183771;0,197752785;0,51318418
Upp1;genes;0;0;0;0;0,439503598;0;0;0,011794692;0;0;0;0;0,018664636
Mir7215;genes;0;0;0;0;0;0;0;0;0;0,015424694;0;0;0
Cdk14;genes;0;0,607211479;1,451455742;0,711560694;0,05104367;0,086214733;0,346242735;0,409629651;1,593504292;0,803935032;1,012775146;0,857258325;1,468440274
Klhl23;genes;0;2,092710989;5,601285223;0,011062755;0,01724924;0;0,337468552;0,380142921;3,561223396;0,216871193;0,277632777;0,230711583;0,702443593
Wfdc15b;genes;0,026599038;40,11932985;3,811262343;0,988129567;0;0;0,06749371;15,8166819;3,677067286;0,015424694;0;0;0,410622002
Cdc42;genes;0;6,017899478;11,68660076;1,063313338;0,443551889;1,539548806;1,821655246;3,054353426;13,01616738;0,940906312;1,110531108;0,725093546;1,382862916
Slc25a29;genes;0;1,192736833;1,524504937;0,032221616;0,017601265;0;0;0,42460891;1,041293391;0;0,014612251;0;0,018664636
Gas2l3;genes;0,027662999;0,222282773;0,399547336;0,077009663;0,140810124;0,044866851;0,068168648;0,170079458;0,339721969;0,220727366;0,244609089;0,164299606;0,212496886
Arhgef18;genes;0;2,439688977;2,292474299;0,17184862;0,211215185;0,219935544;0,337468552;0,626416089;1,822263434;0,169825877;0,10228576;0,049438196;0,457843533
Smcp;genes;0;1,518028697;0,63521039;0,762578253;0;0;0;18,28177252;1,023070756;0,354767954;0,365306285;1,137078516;14,63307499
Nrg3os;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0,018664636
Epn2;genes;0;2,331258356;3,811262343;0,193329698;0,105607593;0,263922653;0,337468552;1,191263886;2,340957704;0,50901489;0,438367543;0,461423166;1,082455592
